gene_family	species	duplication	loss	transfer
OG0000153	Pricau	0.552807	0.0988539	0.142589
OG0000153	Clim	0.552807	0.0988539	0.142589
OG0000153	Stycar	0.552804	0.09891	0.142585
OG0000153	Aedaeg	0.552761	0.0996907	0.142542
OG0000153	Apimel	0.552807	0.0988529	0.142589
OG0000153	Rhopro	0.552807	0.0988529	0.142589
OG0000153	Tcas	0.552806	0.09888	0.142587
OG0000153	Dpul	0.552762	0.0996635	0.142543
OG0000153	Folcan	0.552762	0.0996635	0.142543
OG0000153	Cscu	0.146787	1e-07	1
OG0000153	Bracal	0.552735	0.100151	0.142516
OG0000153	Brumal	0.552805	0.098895	0.142586
OG0000153	Chrper	0.552808	0.0988521	0.142589
OG0000153	Cowc	0.552808	0.0988521	0.142589
OG0000153	Leuniv	0.552807	0.0988528	0.142589
OG0000153	Ocar	0.552807	0.0988529	0.142589
OG0000153	Oikdio	0.552807	0.0988529	0.142589
OG0000153	Dugjap	0.552808	0.0988521	0.142589
OG0000153	Mbre	0.552808	0.0988521	0.142589
OG0000153	Hduj	0.552807	0.0988543	0.142589
OG0000153	Dgig	0.552808	0.0988522	0.142589
OG0000153	Exapal	0.552808	0.0988522	0.142589
OG0000153	Hvul	0.552807	0.0988529	0.142589
OG0000153	Morvir	0.552808	0.0988521	0.142589
OG0000153	Nemnom	0.552808	0.0988521	0.142589
OG0000153	Hhon	0.552807	0.0988551	0.142588
OG0000153	Bolinf	0.552808	0.0988521	0.142589
OG0000153	Beraby	0.552808	0.0988521	0.142589
OG0000153	Coeast	0.552808	0.0988521	0.142589
OG0000153	Drygla	0.552808	0.0988521	0.142589
OG0000153	Anocar	1e-07	1e-07	1
OG0000153	Galgal	0.51651	0.748141	0.106326
OG0000153	Hsap	0.550958	0.131934	0.140741
OG0000153	Drer	0.552468	0.104934	0.142249
OG0000153	Apla	0.551601	0.120428	0.141384
OG0000153	Ptyfla	0.551601	0.120428	0.141384
OG0000153	Bflo	1	1e-07	1e-07
OG0000153	Node_Acagra_Aedaeg_0	0.552714	0.10016	0.14255
OG0000153	Node_Acagra_Pricau_0	0.552653	0.0988522	0.142998
OG0000153	Node_Acagra_Aplcal_0	0.549729	0.0957804	0.152886
OG0000153	Node_Acagra_Ampfan_0	0.490273	0.0363182	0.385079
OG0000153	Node_Acagra_Linana_0	0.515234	0.748578	0.104974
OG0000153	Node_Acagra_Ctel_0	0.551549	0.120633	0.141329
OG0000153	Node_Linana_Phoaus_0	0.551549	0.120633	0.141329
OG0000153	Node_Ampfan_Linlon_0	1e-07	1e-07	1
OG0000153	Node_Ampfan_Cgig_0	1e-07	1e-07	1e-07
OG0000153	Node_Aplcal_Bugner_0	0.55083	0.133094	0.140609
OG0000153	Node_Pricau_Stycar_0	0.552708	0.100555	0.142489
OG0000153	Node_Pricau_Clim_0	0.552803	0.0989066	0.142584
OG0000153	Node_Aedaeg_Dgig_0	0.552634	0.0988205	0.143059
OG0000153	Node_Aedaeg_Bracal_0	0.549322	0.0953702	0.154316
OG0000153	Node_Aedaeg_Cscu_0	0.48318	0.026764	0.416003
OG0000153	Node_Aedaeg_Dpul_0	0.50976	0.84321	0.0994947
OG0000153	Node_Aedaeg_Apimel_0	0.551365	0.123804	0.141144
OG0000153	Node_Apimel_Tcas_0	0.552759	0.0996614	0.14254
OG0000153	Node_Apimel_Rhopro_0	0.552805	0.0988777	0.142586
OG0000153	Node_Dpul_Folcan_0	0.551365	0.123831	0.141144
OG0000153	Node_Bracal_Brumal_0	0.550572	0.137519	0.140351
OG0000153	Node_Brumal_Chrper_0	0.552734	0.100107	0.142515
OG0000153	Node_Chrper_Hduj_0	0.552804	0.0988921	0.142585
OG0000153	Node_Chrper_Dugjap_0	0.552806	0.0988527	0.142587
OG0000153	Node_Chrper_Oikdio_0	0.552806	0.0988522	0.142587
OG0000153	Node_Chrper_Ocar_0	0.552806	0.0988513	0.142587
OG0000153	Node_Chrper_Leuniv_0	0.552806	0.0988513	0.142587
OG0000153	Node_Chrper_Cowc_0	0.552806	0.0988513	0.142587
OG0000153	Node_Dugjap_Mbre_0	0.552806	0.0988522	0.142587
OG0000153	Node_Dgig_Hhon_0	0.552695	0.100779	0.142476
OG0000153	Node_Dgig_Hvul_0	0.552802	0.0989168	0.142583
OG0000153	Node_Dgig_Exapal_0	0.552806	0.0988543	0.142587
OG0000153	Node_Hvul_Morvir_0	0.552806	0.0988543	0.142587
OG0000153	Node_Morvir_Nemnom_0	0.552806	0.0988514	0.142587
OG0000153	Node_Hhon_Bolinf_0	0.552802	0.0989169	0.142583
OG0000153	Node_Bolinf_Coeast_0	0.552806	0.0988534	0.142587
OG0000153	Node_Bolinf_Beraby_0	0.552806	0.0988522	0.142587
OG0000153	Node_Coeast_Drygla_0	0.552806	0.0988522	0.142587
OG0000153	Node_Anocar_Apla_0	0.550286	0.0963336	0.147647
OG0000153	Node_Anocar_Drer_0	0.5508	0.127347	0.141203
OG0000153	Node_Anocar_Hsap_0	0.550242	0.0972776	0.147937
OG0000153	Node_Anocar_Galgal_0	0.499283	0.0453607	0.297505
OG0000153	Node_Apla_Bflo_0	0.500992	0.0437382	0.27714
OG0000153	Node_Apla_Ptyfla_0	0.514477	0.763034	0.104222
OG0000153	Node_Acagra_Anocar_0	0.552706	0.0987242	0.142764
OG0000155	Acagra	0.412896	1e-07	0.217517
OG0000155	Ctel	0.412896	1e-07	0.217517
OG0000155	Linana	0.412896	1e-07	0.217517
OG0000155	Phoaus	0.412896	1e-07	0.217517
OG0000155	Ampfan	0.412896	1e-07	0.217517
OG0000155	Cgig	0.412896	1e-07	0.217517
OG0000155	Linlon	0.412896	1e-07	0.217517
OG0000155	Aplcal	0.412896	1e-07	0.217517
OG0000155	Bugner	0.412896	1e-07	0.217517
OG0000155	Pricau	0.412896	1e-07	0.217517
OG0000155	Clim	0.412896	1e-07	0.217517
OG0000155	Stycar	0.412896	1e-07	0.217517
OG0000155	Aedaeg	0.412896	1e-07	0.217517
OG0000155	Apimel	0.412896	1e-07	0.217517
OG0000155	Rhopro	0.412896	1e-07	0.217517
OG0000155	Tcas	0.412896	1e-07	0.217517
OG0000155	Dpul	0.412896	1e-07	0.217517
OG0000155	Folcan	0.412896	1e-07	0.217517
OG0000155	Cscu	0.412896	1e-07	0.217517
OG0000155	Bracal	0.412896	1e-07	0.217517
OG0000155	Brumal	0.412896	1e-07	0.217517
OG0000155	Chrper	0.412896	1e-07	0.217517
OG0000155	Cowc	0.412896	1e-07	0.217517
OG0000155	Leuniv	0.412896	1e-07	0.217517
OG0000155	Ocar	0.412896	1e-07	0.217517
OG0000155	Oikdio	0.412896	1e-07	0.217517
OG0000155	Dugjap	0.412896	1e-07	0.217517
OG0000155	Mbre	0.412896	1e-07	0.217517
OG0000155	Hduj	0.412896	1e-07	0.217517
OG0000155	Dgig	0.412896	1e-07	0.217517
OG0000155	Exapal	0.412896	1e-07	0.217517
OG0000155	Hvul	0.412896	1e-07	0.217517
OG0000155	Morvir	0.412896	1e-07	0.217517
OG0000155	Nemnom	0.412896	1e-07	0.217517
OG0000155	Hhon	0.412896	1e-07	0.217517
OG0000155	Bolinf	0.412896	1e-07	0.217517
OG0000155	Beraby	0.412896	1e-07	0.217517
OG0000155	Coeast	0.412896	1e-07	0.217517
OG0000155	Drygla	0.412896	1e-07	0.217517
OG0000155	Anocar	0.412896	1e-07	0.217517
OG0000155	Galgal	0.412896	1e-07	0.217517
OG0000155	Hsap	0.412896	1e-07	0.217517
OG0000155	Drer	0.412896	1e-07	0.217517
OG0000155	Apla	0.412896	1e-07	0.217517
OG0000155	Ptyfla	0.412896	1e-07	0.217517
OG0000155	Bflo	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Aedaeg_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Pricau_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Aplcal_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Ampfan_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Linana_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Ctel_0	0.412896	1e-07	0.217517
OG0000155	Node_Linana_Phoaus_0	0.412896	1e-07	0.217517
OG0000155	Node_Ampfan_Linlon_0	0.412896	1e-07	0.217517
OG0000155	Node_Ampfan_Cgig_0	0.412896	1e-07	0.217517
OG0000155	Node_Aplcal_Bugner_0	0.412896	1e-07	0.217517
OG0000155	Node_Pricau_Stycar_0	0.412896	1e-07	0.217517
OG0000155	Node_Pricau_Clim_0	0.412896	1e-07	0.217517
OG0000155	Node_Aedaeg_Dgig_0	0.412896	1e-07	0.217517
OG0000155	Node_Aedaeg_Bracal_0	0.412896	1e-07	0.217517
OG0000155	Node_Aedaeg_Cscu_0	0.412896	1e-07	0.217517
OG0000155	Node_Aedaeg_Dpul_0	0.412896	1e-07	0.217517
OG0000155	Node_Aedaeg_Apimel_0	0.412896	1e-07	0.217517
OG0000155	Node_Apimel_Tcas_0	0.412896	1e-07	0.217517
OG0000155	Node_Apimel_Rhopro_0	0.412896	1e-07	0.217517
OG0000155	Node_Dpul_Folcan_0	0.412896	1e-07	0.217517
OG0000155	Node_Bracal_Brumal_0	0.412896	1e-07	0.217517
OG0000155	Node_Brumal_Chrper_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Hduj_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Dugjap_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Oikdio_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Ocar_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Leuniv_0	0.412896	1e-07	0.217517
OG0000155	Node_Chrper_Cowc_0	0.412896	1e-07	0.217517
OG0000155	Node_Dugjap_Mbre_0	0.412896	1e-07	0.217517
OG0000155	Node_Dgig_Hhon_0	0.412896	1e-07	0.217517
OG0000155	Node_Dgig_Hvul_0	0.412896	1e-07	0.217517
OG0000155	Node_Dgig_Exapal_0	0.412896	1e-07	0.217517
OG0000155	Node_Hvul_Morvir_0	0.412896	1e-07	0.217517
OG0000155	Node_Morvir_Nemnom_0	0.412896	1e-07	0.217517
OG0000155	Node_Hhon_Bolinf_0	0.412896	1e-07	0.217517
OG0000155	Node_Bolinf_Coeast_0	0.412896	1e-07	0.217517
OG0000155	Node_Bolinf_Beraby_0	0.412896	1e-07	0.217517
OG0000155	Node_Coeast_Drygla_0	0.412896	1e-07	0.217517
OG0000155	Node_Anocar_Apla_0	0.412896	1e-07	0.217517
OG0000155	Node_Anocar_Drer_0	0.412896	1e-07	0.217517
OG0000155	Node_Anocar_Hsap_0	0.412896	1e-07	0.217517
OG0000155	Node_Anocar_Galgal_0	0.412896	1e-07	0.217517
OG0000155	Node_Apla_Bflo_0	0.412896	1e-07	0.217517
OG0000155	Node_Apla_Ptyfla_0	0.412896	1e-07	0.217517
OG0000155	Node_Acagra_Anocar_0	0.412896	1e-07	0.217517
OG0000158	Acagra	0.547167	1e-07	0.0997394
OG0000158	Ctel	0.547167	1e-07	0.0997394
OG0000158	Linana	0.547167	1e-07	0.0997394
OG0000158	Phoaus	0.547167	1e-07	0.0997394
OG0000158	Ampfan	0.547167	1e-07	0.0997394
OG0000158	Cgig	0.547167	1e-07	0.0997394
OG0000158	Linlon	0.547167	1e-07	0.0997394
OG0000158	Aplcal	0.547167	1e-07	0.0997394
OG0000158	Bugner	0.547167	1e-07	0.0997394
OG0000158	Pricau	0.547167	1e-07	0.0997394
OG0000158	Clim	0.547167	1e-07	0.0997394
OG0000158	Stycar	0.547167	1e-07	0.0997394
OG0000158	Aedaeg	0.547167	1e-07	0.0997394
OG0000158	Apimel	0.547167	1e-07	0.0997394
OG0000158	Rhopro	0.547167	1e-07	0.0997394
OG0000158	Tcas	0.547167	1e-07	0.0997394
OG0000158	Dpul	0.547167	1e-07	0.0997394
OG0000158	Folcan	0.547167	1e-07	0.0997394
OG0000158	Cscu	0.547167	1e-07	0.0997394
OG0000158	Bracal	0.547167	1e-07	0.0997394
OG0000158	Brumal	0.547167	1e-07	0.0997394
OG0000158	Chrper	0.547167	1e-07	0.0997394
OG0000158	Cowc	0.547167	1e-07	0.0997394
OG0000158	Leuniv	0.547167	1e-07	0.0997394
OG0000158	Ocar	0.547167	1e-07	0.0997394
OG0000158	Oikdio	0.547167	1e-07	0.0997394
OG0000158	Dugjap	0.547167	1e-07	0.0997394
OG0000158	Mbre	0.547167	1e-07	0.0997394
OG0000158	Hduj	0.547167	1e-07	0.0997394
OG0000158	Dgig	0.547167	1e-07	0.0997394
OG0000158	Exapal	0.547167	1e-07	0.0997394
OG0000158	Hvul	0.547167	1e-07	0.0997394
OG0000158	Morvir	0.547167	1e-07	0.0997394
OG0000158	Nemnom	0.547167	1e-07	0.0997394
OG0000158	Hhon	0.547167	1e-07	0.0997394
OG0000158	Bolinf	0.547167	1e-07	0.0997394
OG0000158	Beraby	0.547167	1e-07	0.0997394
OG0000158	Coeast	0.547167	1e-07	0.0997394
OG0000158	Drygla	0.547167	1e-07	0.0997394
OG0000158	Anocar	0.547167	1e-07	0.0997394
OG0000158	Galgal	0.547167	1e-07	0.0997394
OG0000158	Hsap	0.547167	1e-07	0.0997394
OG0000158	Drer	0.547167	1e-07	0.0997394
OG0000158	Apla	0.547167	1e-07	0.0997394
OG0000158	Ptyfla	0.547167	1e-07	0.0997394
OG0000158	Bflo	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Aedaeg_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Pricau_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Aplcal_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Ampfan_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Linana_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Ctel_0	0.547167	1e-07	0.0997394
OG0000158	Node_Linana_Phoaus_0	0.547167	1e-07	0.0997394
OG0000158	Node_Ampfan_Linlon_0	0.547167	1e-07	0.0997394
OG0000158	Node_Ampfan_Cgig_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aplcal_Bugner_0	0.547167	1e-07	0.0997394
OG0000158	Node_Pricau_Stycar_0	0.547167	1e-07	0.0997394
OG0000158	Node_Pricau_Clim_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aedaeg_Dgig_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aedaeg_Bracal_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aedaeg_Cscu_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aedaeg_Dpul_0	0.547167	1e-07	0.0997394
OG0000158	Node_Aedaeg_Apimel_0	0.547167	1e-07	0.0997394
OG0000158	Node_Apimel_Tcas_0	0.547167	1e-07	0.0997394
OG0000158	Node_Apimel_Rhopro_0	0.547167	1e-07	0.0997394
OG0000158	Node_Dpul_Folcan_0	0.547167	1e-07	0.0997394
OG0000158	Node_Bracal_Brumal_0	0.547167	1e-07	0.0997394
OG0000158	Node_Brumal_Chrper_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Hduj_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Dugjap_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Oikdio_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Ocar_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Leuniv_0	0.547167	1e-07	0.0997394
OG0000158	Node_Chrper_Cowc_0	0.547167	1e-07	0.0997394
OG0000158	Node_Dugjap_Mbre_0	0.547167	1e-07	0.0997394
OG0000158	Node_Dgig_Hhon_0	0.547167	1e-07	0.0997394
OG0000158	Node_Dgig_Hvul_0	0.547167	1e-07	0.0997394
OG0000158	Node_Dgig_Exapal_0	0.547167	1e-07	0.0997394
OG0000158	Node_Hvul_Morvir_0	0.547167	1e-07	0.0997394
OG0000158	Node_Morvir_Nemnom_0	0.547167	1e-07	0.0997394
OG0000158	Node_Hhon_Bolinf_0	0.547167	1e-07	0.0997394
OG0000158	Node_Bolinf_Coeast_0	0.547167	1e-07	0.0997394
OG0000158	Node_Bolinf_Beraby_0	0.547167	1e-07	0.0997394
OG0000158	Node_Coeast_Drygla_0	0.547167	1e-07	0.0997394
OG0000158	Node_Anocar_Apla_0	0.547167	1e-07	0.0997394
OG0000158	Node_Anocar_Drer_0	0.547167	1e-07	0.0997394
OG0000158	Node_Anocar_Hsap_0	0.547167	1e-07	0.0997394
OG0000158	Node_Anocar_Galgal_0	0.547167	1e-07	0.0997394
OG0000158	Node_Apla_Bflo_0	0.547167	1e-07	0.0997394
OG0000158	Node_Apla_Ptyfla_0	0.547167	1e-07	0.0997394
OG0000158	Node_Acagra_Anocar_0	0.547167	1e-07	0.0997394
OG0000159	Acagra	0.545599	0.148913	0.0357266
OG0000159	Ctel	0.545599	0.148913	0.0357266
OG0000159	Linana	0.545599	0.148913	0.0357266
OG0000159	Phoaus	0.545599	0.148913	0.0357266
OG0000159	Ampfan	1	1e-07	1e-07
OG0000159	Cgig	0.450445	1	1e-07
OG0000159	Linlon	0.540366	0.208314	0.0305073
OG0000159	Aplcal	0.545598	0.148928	0.0357253
OG0000159	Bugner	0.545598	0.148928	0.0357253
OG0000159	Pricau	0.5456	0.148911	0.0357268
OG0000159	Clim	0.5456	0.148911	0.0357268
OG0000159	Stycar	0.545585	0.149077	0.0357123
OG0000159	Aedaeg	0.5456	0.148906	0.0357273
OG0000159	Apimel	0.5456	0.148902	0.0357277
OG0000159	Rhopro	0.5456	0.148902	0.0357277
OG0000159	Tcas	0.5456	0.148906	0.0357273
OG0000159	Dpul	0.5456	0.148903	0.0357277
OG0000159	Folcan	0.5456	0.148903	0.0357277
OG0000159	Cscu	0.545599	0.148916	0.0357264
OG0000159	Bracal	0.545599	0.148915	0.0357264
OG0000159	Brumal	0.5456	0.148906	0.0357273
OG0000159	Chrper	0.5456	0.148902	0.0357277
OG0000159	Cowc	0.5456	0.148902	0.0357277
OG0000159	Leuniv	0.5456	0.148906	0.0357273
OG0000159	Ocar	0.5456	0.148906	0.0357273
OG0000159	Oikdio	0.5456	0.148906	0.0357273
OG0000159	Dugjap	0.5456	0.148903	0.0357277
OG0000159	Mbre	0.5456	0.148903	0.0357277
OG0000159	Hduj	0.5456	0.148906	0.0357273
OG0000159	Dgig	0.5456	0.148903	0.0357275
OG0000159	Exapal	0.5456	0.148903	0.0357275
OG0000159	Hvul	0.5456	0.148906	0.0357273
OG0000159	Morvir	0.5456	0.148902	0.0357277
OG0000159	Nemnom	0.5456	0.148902	0.0357277
OG0000159	Hhon	0.545599	0.148916	0.0357264
OG0000159	Bolinf	0.5456	0.148903	0.0357277
OG0000159	Beraby	0.5456	0.148903	0.0357277
OG0000159	Coeast	0.5456	0.148903	0.0357277
OG0000159	Drygla	0.5456	0.148903	0.0357277
OG0000159	Anocar	1e-07	1e-07	1e-07
OG0000159	Galgal	1e-07	1	1e-07
OG0000159	Hsap	1e-07	1	1e-07
OG0000159	Drer	1e-07	1e-07	1e-07
OG0000159	Apla	0.473905	0.962667	1e-07
OG0000159	Ptyfla	0.473905	0.962667	1e-07
OG0000159	Bflo	1e-07	1e-07	1
OG0000159	Node_Acagra_Aedaeg_0	0.464734	1	1e-07
OG0000159	Node_Acagra_Pricau_0	0.540933	0.198662	0.0310514
OG0000159	Node_Acagra_Aplcal_0	0.545296	0.151722	0.0355149
OG0000159	Node_Acagra_Ampfan_0	0.545209	0.148695	0.0370215
OG0000159	Node_Acagra_Linana_0	0.545269	0.152381	0.0353952
OG0000159	Node_Acagra_Ctel_0	0.545576	0.149102	0.0357031
OG0000159	Node_Linana_Phoaus_0	0.545576	0.149102	0.0357031
OG0000159	Node_Ampfan_Linlon_0	0.539585	0.142851	0.0603955
OG0000159	Node_Ampfan_Cgig_0	0.445732	0.0319239	0.558695
OG0000159	Node_Aplcal_Bugner_0	0.545551	0.149381	0.0356772
OG0000159	Node_Pricau_Stycar_0	0.545317	0.151889	0.0354424
OG0000159	Node_Pricau_Clim_0	0.54558	0.149061	0.0357069
OG0000159	Node_Aedaeg_Dgig_0	0.540935	0.198776	0.0310469
OG0000159	Node_Aedaeg_Bracal_0	0.545326	0.15177	0.0354522
OG0000159	Node_Aedaeg_Cscu_0	0.545579	0.149067	0.0357058
OG0000159	Node_Aedaeg_Dpul_0	0.545594	0.148908	0.0357203
OG0000159	Node_Aedaeg_Apimel_0	0.545594	0.148903	0.0357212
OG0000159	Node_Apimel_Tcas_0	0.545595	0.148899	0.0357215
OG0000159	Node_Apimel_Rhopro_0	0.545595	0.148899	0.0357219
OG0000159	Node_Dpul_Folcan_0	0.545595	0.148903	0.0357215
OG0000159	Node_Bracal_Brumal_0	0.545579	0.149067	0.0357058
OG0000159	Node_Brumal_Chrper_0	0.545594	0.148908	0.0357206
OG0000159	Node_Chrper_Hduj_0	0.545595	0.1489	0.0357215
OG0000159	Node_Chrper_Dugjap_0	0.545595	0.148899	0.0357212
OG0000159	Node_Chrper_Oikdio_0	0.545595	0.148903	0.0357212
OG0000159	Node_Chrper_Ocar_0	0.545595	0.148899	0.0357215
OG0000159	Node_Chrper_Leuniv_0	0.545595	0.148899	0.0357215
OG0000159	Node_Chrper_Cowc_0	0.545595	0.148899	0.0357219
OG0000159	Node_Dugjap_Mbre_0	0.545595	0.148903	0.0357215
OG0000159	Node_Dgig_Hhon_0	0.545326	0.15177	0.0354522
OG0000159	Node_Dgig_Hvul_0	0.545579	0.149067	0.0357054
OG0000159	Node_Dgig_Exapal_0	0.545594	0.148912	0.0357206
OG0000159	Node_Hvul_Morvir_0	0.545594	0.148912	0.0357203
OG0000159	Node_Morvir_Nemnom_0	0.545595	0.1489	0.0357217
OG0000159	Node_Hhon_Bolinf_0	0.545579	0.149068	0.0357058
OG0000159	Node_Bolinf_Coeast_0	0.545594	0.148908	0.0357205
OG0000159	Node_Bolinf_Beraby_0	0.545595	0.148903	0.0357215
OG0000159	Node_Coeast_Drygla_0	0.545595	0.148903	0.0357215
OG0000159	Node_Anocar_Apla_0	1e-07	1e-07	1
OG0000159	Node_Anocar_Drer_0	1e-07	1e-07	1
OG0000159	Node_Anocar_Hsap_0	1e-07	1e-07	1e-07
OG0000159	Node_Anocar_Galgal_0	1e-07	1e-07	1e-07
OG0000159	Node_Apla_Bflo_0	1e-07	1e-07	1
OG0000159	Node_Apla_Ptyfla_0	1e-07	1	1e-07
OG0000159	Node_Acagra_Anocar_0	0.451384	0.0545897	0.447057
OG0000160	Acagra	0.461079	1e-07	0.0524577
OG0000160	Ctel	0.461079	1e-07	0.0524577
OG0000160	Linana	0.461079	1e-07	0.0524577
OG0000160	Phoaus	0.461079	1e-07	0.0524577
OG0000160	Ampfan	0.461079	1.10366e-07	0.0524577
OG0000160	Cgig	0.461079	1.10366e-07	0.0524577
OG0000160	Linlon	0.219799	1e-07	1
OG0000160	Aplcal	0.461079	1e-07	0.0524577
OG0000160	Bugner	0.461079	1e-07	0.0524577
OG0000160	Pricau	0.461079	1e-07	0.0524577
OG0000160	Clim	0.461079	1e-07	0.0524577
OG0000160	Stycar	0.461079	1e-07	0.0524577
OG0000160	Aedaeg	0.461079	1e-07	0.0524577
OG0000160	Apimel	0.461079	1e-07	0.0524577
OG0000160	Rhopro	0.461079	1e-07	0.0524577
OG0000160	Tcas	0.461079	1e-07	0.0524577
OG0000160	Dpul	0.461079	1e-07	0.0524577
OG0000160	Folcan	0.461079	1e-07	0.0524577
OG0000160	Cscu	0.461079	1e-07	0.0524577
OG0000160	Bracal	0.461079	1e-07	0.0524577
OG0000160	Brumal	0.461079	1e-07	0.0524577
OG0000160	Chrper	0.461079	1e-07	0.0524577
OG0000160	Cowc	0.461079	1e-07	0.0524577
OG0000160	Leuniv	0.461079	1e-07	0.0524577
OG0000160	Ocar	0.461079	1e-07	0.0524577
OG0000160	Oikdio	0.461079	1e-07	0.0524577
OG0000160	Dugjap	0.461079	1e-07	0.0524577
OG0000160	Mbre	0.461079	1e-07	0.0524577
OG0000160	Hduj	0.461079	1e-07	0.0524577
OG0000160	Dgig	0.461079	1e-07	0.0524577
OG0000160	Exapal	0.461079	1e-07	0.0524577
OG0000160	Hvul	0.461079	1e-07	0.0524577
OG0000160	Morvir	0.461079	1e-07	0.0524577
OG0000160	Nemnom	0.461079	1e-07	0.0524577
OG0000160	Hhon	0.461079	1e-07	0.0524577
OG0000160	Bolinf	0.461079	1e-07	0.0524577
OG0000160	Beraby	0.461079	1e-07	0.0524577
OG0000160	Coeast	0.461079	1e-07	0.0524577
OG0000160	Drygla	0.461079	1e-07	0.0524577
OG0000160	Anocar	0.566882	1e-07	1e-07
OG0000160	Galgal	0.566882	1e-07	1e-07
OG0000160	Hsap	0.566882	1e-07	1e-07
OG0000160	Drer	0.812565	1e-07	1e-07
OG0000160	Apla	0.461079	1e-07	0.0524577
OG0000160	Ptyfla	0.461079	1e-07	0.0524577
OG0000160	Bflo	0.461079	1.10366e-07	0.0524577
OG0000160	Node_Acagra_Aedaeg_0	0.461079	1.10366e-07	0.0524577
OG0000160	Node_Acagra_Pricau_0	0.461079	1e-07	0.0524577
OG0000160	Node_Acagra_Aplcal_0	0.461079	1e-07	0.0524577
OG0000160	Node_Acagra_Ampfan_0	0.461079	1e-07	0.0524577
OG0000160	Node_Acagra_Linana_0	0.461079	1.10366e-07	0.0524577
OG0000160	Node_Acagra_Ctel_0	0.461079	1e-07	0.0524577
OG0000160	Node_Linana_Phoaus_0	0.461079	1e-07	0.0524577
OG0000160	Node_Ampfan_Linlon_0	0.461079	1e-07	0.0524577
OG0000160	Node_Ampfan_Cgig_0	0.461079	0.159415	0.0524577
OG0000160	Node_Aplcal_Bugner_0	0.461079	1e-07	0.0524577
OG0000160	Node_Pricau_Stycar_0	0.461079	1e-07	0.0524577
OG0000160	Node_Pricau_Clim_0	0.461079	1e-07	0.0524577
OG0000160	Node_Aedaeg_Dgig_0	0.461079	1e-07	0.0524577
OG0000160	Node_Aedaeg_Bracal_0	0.461079	1e-07	0.0524577
OG0000160	Node_Aedaeg_Cscu_0	0.461079	1e-07	0.0524577
OG0000160	Node_Aedaeg_Dpul_0	0.461079	1e-07	0.0524577
OG0000160	Node_Aedaeg_Apimel_0	0.461079	1e-07	0.0524577
OG0000160	Node_Apimel_Tcas_0	0.461079	1e-07	0.0524577
OG0000160	Node_Apimel_Rhopro_0	0.461079	1e-07	0.0524577
OG0000160	Node_Dpul_Folcan_0	0.461079	1e-07	0.0524577
OG0000160	Node_Bracal_Brumal_0	0.461079	1e-07	0.0524577
OG0000160	Node_Brumal_Chrper_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Hduj_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Dugjap_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Oikdio_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Ocar_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Leuniv_0	0.461079	1e-07	0.0524577
OG0000160	Node_Chrper_Cowc_0	0.461079	1e-07	0.0524577
OG0000160	Node_Dugjap_Mbre_0	0.461079	1e-07	0.0524577
OG0000160	Node_Dgig_Hhon_0	0.461079	1e-07	0.0524577
OG0000160	Node_Dgig_Hvul_0	0.461079	1e-07	0.0524577
OG0000160	Node_Dgig_Exapal_0	0.461079	1e-07	0.0524577
OG0000160	Node_Hvul_Morvir_0	0.461079	1e-07	0.0524577
OG0000160	Node_Morvir_Nemnom_0	0.461079	1e-07	0.0524577
OG0000160	Node_Hhon_Bolinf_0	0.461079	1e-07	0.0524577
OG0000160	Node_Bolinf_Coeast_0	0.461079	1e-07	0.0524577
OG0000160	Node_Bolinf_Beraby_0	0.461079	1e-07	0.0524577
